Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20211110,S92000003,4,731,125211,2,,1519,,136.28684298122758,,728,124478,3,733,0.4103967168262654,0.5854118248396707
20211110,S92000003,5,647,123431,1,,1263,,115.52656973899045,,644,122778,3,653,0.46367851622874806,0.5290405165639102
20211111,S92000003,1,579,164417,1,,2702,,249.5550586620635,,568,163039,11,1378,1.8998272884283247,0.838112847211663
20211111,S92000003,2,639,147599,3,,2232,,205.9466162749498,,634,146583,5,1016,0.7824726134585289,0.6883515470972026
20211111,S92000003,3,619,122984,2,,1733,,158.74600730433158,,614,122186,5,798,0.8077544426494345,0.6488648929942106
20211111,S92000003,4,668,125879,1,,1520,,136.37656440517836,,666,125144,2,735,0.2994011976047904,0.5838940569912376
20211111,S92000003,5,733,124164,1,,1264,,115.61803970711316,,731,123509,2,655,0.2728512960436562,0.5275281079862117
20211112,S92000003,1,533,164950,6,,2708,,250.10921497293407,,525,163564,8,1386,1.50093808630394,0.840254622612913
20211112,S92000003,2,585,148184,5,,2237,,206.4079662218023,,580,147163,5,1021,0.8547008547008547,0.6890082600010797
20211112,S92000003,3,581,123565,2,,1735,,158.92921100577917,,577,122763,4,802,0.6884681583476764,0.6490511067049731
20211112,S92000003,4,622,126501,3,,1523,,136.6457286770307,,619,125763,3,738,0.48231511254019294,0.5833945976711646
20211112,S92000003,5,552,124716,1,,1265,,115.70950967523588,,551,124060,1,656,0.18115942028985507,0.5259950607780878
20211113,S92000003,1,406,165356,3,,2711,,250.38629312836937,,405,163969,1,1387,0.24630541871921183,0.8387962940564601
20211113,S92000003,2,471,148655,1,,2238,,206.5002362111728,,468,147631,3,1024,0.6369426751592356,0.6888432948774007
20211113,S92000003,3,455,124020,3,,1738,,159.20401655795052,,449,123212,6,808,1.3186813186813189,0.6515078213191421
20211113,S92000003,4,480,126981,3,,1526,,136.914892948883,,480,126243,0,738,0,0.5811893117868028
20211113,S92000003,5,520,125236,0,,1265,,115.70950967523588,,518,124578,2,658,0.38461538461538464,0.5254080296400396
20211114,S92000003,1,402,165758,3,,2714,,250.66337128380468,,398,164367,4,1391,0.9950248756218906,0.8391751830982517
20211114,S92000003,2,452,149107,5,,2243,,206.96158615802528,,447,148078,5,1029,1.106194690265487,0.690108445612882
20211114,S92000003,3,478,124498,2,,1740,,159.3872202593981,,473,123685,5,813,1.0460251046025104,0.653022538514675
20211114,S92000003,4,535,127516,5,,1531,,137.36350006863688,,533,126776,2,740,0.37383177570093457,0.5803193324759246
20211114,S92000003,5,573,125809,0,,1265,,115.70950967523588,,571,125149,2,660,0.34904013961605584,0.524604758006184
20211115,S92000003,1,620,166378,1,,2715,,250.7557306689498,,611,164978,9,1400,1.4516129032258065,0.8414574042241162
20211115,S92000003,2,701,149808,7,,2250,,207.60747608361876,,693,148771,8,1037,1.1412268188302426,0.6922193741322226
20211115,S92000003,3,786,125284,7,,1747,,160.02843321446466,,776,124461,10,823,1.272264631043257,0.6569075061460362
20211115,S92000003,4,779,128295,1,,1532,,137.45322149258766,,773,127549,6,746,0.7702182284980744,0.5814723878561129
20211115,S92000003,5,788,126597,3,,1268,,115.98391957960403,,783,125932,5,665,0.6345177664974619,0.525288908899895
20211116,S92000003,1,557,166935,1,,2716,,250.8480900540949,,550,165528,7,1407,1.2567324955116697,0.8428430227333992
20211116,S92000003,2,657,150465,0,,2250,,207.60747608361876,,650,149421,7,1044,1.06544901065449,0.6938490678895424
20211116,S92000003,3,649,125933,1,,1748,,160.12003506518846,,641,125102,8,831,1.2326656394453004,0.6598746952744714
20211116,S92000003,4,715,129010,3,,1535,,137.72238576444,,709,128258,6,752,0.8391608391608392,0.5829005503449345
20211116,S92000003,5,732,127329,1,,1269,,116.07538954772674,,730,126662,2,667,0.273224043715847,0.5238398165382592
20211117,S92000003,1,573,167508,1,,2717,,250.94044943924,,564,166092,9,1416,1.5706806282722514,0.8453327602263773
20211117,S92000003,2,662,151127,3,,2253,,207.88428605173024,,657,150078,5,1049,0.7552870090634441,0.6941181919842252
20211117,S92000003,3,668,126601,2,,1750,,160.30323876663604,,662,125764,6,837,0.8982035928143712,0.6611322185448772
20211117,S92000003,4,681,129691,2,,1537,,137.90182861234155,,679,128937,2,754,0.2936857562408223,0.5813819000547455
20211117,S92000003,5,748,128077,4,,1273,,116.4412694202176,,747,127409,1,668,0.13368983957219252,0.5215612483115626
20211118,S92000003,1,545,168053,6,,2723,,251.4946057501106,,539,166631,6,1422,1.1009174311926606,0.8461616275817748
20211118,S92000003,2,600,151727,1,,2254,,207.9765560411007,,592,150670,8,1057,1.3333333333333333,0.6966459496332228
20211118,S92000003,3,601,127202,1,,1751,,160.39484061735982,,599,126363,2,839,0.33277870216306155,0.6595808242008774
20211118,S92000003,4,624,130315,0,,1537,,137.90182861234155,,620,129557,4,758,0.6410256410256411,0.5816674979856502
20211118,S92000003,5,633,128710,1,,1274,,116.53273938834032,,631,128040,2,670,0.315955766192733,0.5205500738093388
20211119,S92000003,1,464,168517,2,,2725,,251.6793245204008,,462,167093,2,1424,0.43103448275862066,0.8450186034643389
20211119,S92000003,2,535,152262,3,,2257,,208.2533660092122,,530,151200,5,1062,0.9345794392523364,0.6974819718642865
20211119,S92000003,3,524,127726,2,,1753,,160.5780443188074,,521,126884,3,842,0.5725190839694656,0.6592236506271237
20211119,S92000003,4,622,130937,1,,1538,,137.99155003629232,,615,130172,7,765,1.1254019292604502,0.5842504410518036
20211119,S92000003,5,657,129367,1,,1275,,116.62420935646306,,655,128695,2,672,0.30441400304414,0.5194524105838428
20211120,S92000003,1,359,168876,3,,2728,,251.9564026758361,,358,167451,1,1425,0.2785515320334262,0.8438143963618276
20211120,S92000003,2,445,152707,0,,2257,,208.2533660092122,,437,151637,8,1070,1.797752808988764,0.7006882461183835
20211120,S92000003,3,422,128148,4,,1757,,160.9444517217026,,417,127301,5,847,1.1848341232227488,0.6609545213347068
20211120,S92000003,4,490,131427,0,,1538,,137.99155003629232,,483,130655,7,772,1.4285714285714286,0.5873983275886995
20211120,S92000003,5,519,129886,3,,1278,,116.89861926083118,,517,129212,2,674,0.3853564547206166,0.5189165883928983
20211121,S92000003,1,351,169227,1,,2729,,252.0487620609812,,348,167799,3,1428,0.8547008547008547,0.8438369763690191
20211121,S92000003,2,447,153154,1,,2258,,208.3456359985827,,444,152081,3,1073,0.6711409395973155,0.7006020084359533
20211121,S92000003,3,397,128545,5,,1762,,161.40246097532156,,396,127697,1,848,0.2518891687657431,0.6596911587381851
20211121,S92000003,4,484,131911,2,,1540,,138.17099288419388,,481,131136,3,775,0.6198347107438017,0.5875173412376526
20211121,S92000003,5,507,130393,0,,1278,,116.89861926083118,,505,129717,2,676,0.39447731755424065,0.5184327379537245
20211122,S92000003,1,560,169787,6,,2735,,252.6029183718518,,551,168350,9,1437,1.6071428571428572,0.8463545501127884
20211122,S92000003,2,580,153734,5,,2263,,208.8069859454352,,575,152656,5,1078,0.8620689655172413,0.7012111829523723
20211122,S92000003,3,607,129152,3,,1765,,161.67726652749292,,603,128300,4,852,0.6589785831960461,0.6596878097125867
20211122,S92000003,4,704,132615,1,,1541,,138.26071430814463,,702,131838,2,777,0.2840909090909091,0.5859065716547902
20211122,S92000003,5,724,131117,1,,1279,,116.9900892289539,,717,130434,7,683,0.9668508287292816,0.5209088066383459
20211123,S92000003,1,510,170297,7,,2742,,253.2494340678675,,501,168851,9,1446,1.7647058823529411,0.849104799262465
20211123,S92000003,2,594,154328,1,,2264,,208.8992559348057,,585,153241,9,1087,1.5151515151515151,0.704343994608885
20211123,S92000003,3,575,129727,2,,1767,,161.8604702289405,,569,128869,6,858,1.0434782608695652,0.6613889167251228
20211123,S92000003,4,636,133251,0,,1541,,138.26071430814463,,630,132468,6,783,0.9433962264150944,0.5876128509354527
20211123,S92000003,5,600,131717,1,,1280,,117.0815591970766,,595,131029,5,688,0.8333333333333334,0.5223319692978128
20211124,S92000003,1,501,170798,0,,2742,,253.2494340678675,,496,169347,5,1451,0.998003992015968,0.8495415637185447
20211124,S92000003,2,521,154849,3,,2267,,209.17606590291723,,514,153755,7,1094,1.343570057581574,0.7064947142054517
20211124,S92000003,3,596,130323,2,,1769,,162.0436739303881,,590,129459,6,864,1.0067114093959733,0.6629681637163048
20211124,S92000003,4,626,133877,1,,1542,,138.3504357320954,,619,133087,7,790,1.1182108626198084,0.5900938921547391
20211124,S92000003,5,672,132389,0,,1280,,117.0815591970766,,669,131698,3,691,0.44642857142857145,0.5219466874136068
20211125,S92000003,1,475,171273,4,,2746,,253.61887160844793,,469,169816,6,1457,1.263157894736842,0.8506886666316349
20211125,S92000003,2,472,155321,1,,2268,,209.26833589228772,,469,154224,3,1097,0.635593220338983,0.7062792539321792
20211125,S92000003,3,491,130814,1,,1770,,162.13527578111186,,488,129947,3,867,0.6109979633401222,0.6627730976806764
20211125,S92000003,4,539,134416,1,,1543,,138.44015715604618,,532,133619,7,797,1.2987012987012987,0.5929353648375193
20211125,S92000003,5,530,132919,3,,1283,,117.35596910144476,,530,132228,0,691,0,0.5198654819852693
20211126,S92000003,1,433,171706,7,,2753,,254.26538730446364,,428,170244,5,1462,1.1547344110854505,0.8514553946862661
20211126,S92000003,2,403,155724,3,,2271,,209.5451458603992,,400,154624,3,1100,0.7444168734491315,0.7063779507333487
20211126,S92000003,3,440,131254,1,,1771,,162.22687763183566,,439,130386,1,868,0.2272727272727273,0.6613131790269249
20211126,S92000003,4,459,134875,3,,1546,,138.70932142789852,,455,134074,4,801,0.8714596949891068,0.5938832252085264
20211126,S92000003,5,519,133438,1,,1284,,117.44743906956748,,514,132742,5,696,0.9633911368015414,0.5215905514171375
20211127,S92000003,1,338,172044,4,,2757,,254.634824845044,,336,170580,2,1464,0.591715976331361,0.8509451070656344
20211127,S92000003,2,357,156081,2,,2273,,209.7296858391402,,355,154979,2,1102,0.5602240896358543,0.7060436568192157
20211127,S92000003,3,376,131630,2,,1773,,162.41008133328324,,372,130758,4,872,1.0638297872340423,0.6624629643698245
20211127,S92000003,4,422,135297,4,,1550,,139.06820712370163,,420,134494,2,803,0.47393364928909953,0.593509094806241
20211127,S92000003,5,401,133839,1,,1285,,117.5389090376902,,397,133139,4,700,0.9975062344139652,0.5230164600751649
20211128,S92000003,1,402,172446,5,,2762,,255.09662177076956,,400,170980,2,1466,0.4975124378109453,0.8501211973603331
20211128,S92000003,2,424,156505,5,,2278,,210.19103578599268,,421,155400,3,1105,0.7075471698113207,0.7060477301044695
20211128,S92000003,3,447,132077,3,,1776,,162.68488688545463,,444,131202,3,875,0.6711409395973155,0.6624923340172778
20211128,S92000003,4,481,135778,2,,1552,,139.24764997160318,,479,134973,2,805,0.4158004158004158,0.5928795533886196
20211128,S92000003,5,587,134426,1,,1286,,117.63037900581293,,585,133724,2,702,0.34071550255536626,0.5222204037909333
20211129,S92000003,1,615,173061,1,,2763,,255.18898115591463,,610,171590,5,1471,0.8130081300813008,0.8499893101276429
20211129,S92000003,2,758,157263,3,,2281,,210.46784575410416,,753,156153,5,1110,0.6596306068601583,0.7058240018313271
20211129,S92000003,3,644,132721,5,,1781,,163.1428961390736,,639,131841,5,880,0.7763975155279503,0.6630450343201151
20211129,S92000003,4,689,136467,2,,1554,,139.42709281950474,,686,135659,3,808,0.4354136429608127,0.5920845332571244
20211129,S92000003,5,761,135187,1,,1287,,117.72184897393564,,758,134482,3,705,0.3942181340341656,0.5214998483582001
20211130,S92000003,1,602,173663,0,,2763,,255.18898115591463,,592,172182,10,1481,1.6611295681063123,0.8528011148028077
20211130,S92000003,2,647,157910,2,,2283,,210.6523857328452,,643,156796,4,1114,0.6182380216383307,0.7054651383699576
20211130,S92000003,3,644,133365,0,,1781,,163.1428961390736,,635,132476,9,889,1.3975155279503106,0.6665916844749372
20211130,S92000003,4,661,137128,1,,1555,,139.5168142434555,,652,136311,9,817,1.361573373676248,0.5957937109853567
20211130,S92000003,5,776,135963,0,,1287,,117.72184897393564,,769,135251,7,712,0.9020618556701032,0.5236718813206535
20211201,S92000003,1,571,174234,3,,2766,,255.46605931134997,,565,172747,6,1487,1.0507880910683012,0.8534499581023222
20211201,S92000003,2,596,158506,4,,2287,,211.02146569032715,,588,157384,8,1122,1.342281879194631,0.7078596393827363
20211201,S92000003,3,579,133944,3,,1784,,163.41770169124496,,573,133049,6,895,1.0362694300518134,0.6681896912142388
20211201,S92000003,4,663,137791,2,,1557,,139.69625709135704,,654,136965,9,826,1.3574660633484164,0.5994586003439992
20211201,S92000003,5,716,136679,1,,1288,,117.81331894205834,,713,135964,3,715,0.4189944134078212,0.523123522999144
20211202,S92000003,1,578,174812,3,,2769,,255.74313746678524,,564,173311,14,1501,2.422145328719723,0.8586367068622291
20211202,S92000003,2,558,159064,3,,2290,,211.29827565843863,,553,157937,5,1127,0.8960573476702509,0.708519841070261
20211202,S92000003,3,552,134496,1,,1785,,163.50930354196876,,547,133596,5,900,0.9057971014492754,0.6691648822269807
20211202,S92000003,4,634,138425,2,,1559,,139.8756999392586,,626,137591,8,834,1.2618296529968454,0.6024923243633736
20211202,S92000003,5,642,137321,2,,1290,,117.99625887830378,,635,136599,7,722,1.0903426791277258,0.5257753730310731
20211203,S92000003,1,494,175306,1,,2770,,255.83549685193032,,488,173799,6,1507,1.214574898785425,0.8596397156971239
20211203,S92000003,2,496,159560,2,,2292,,211.4828156371796,,491,158428,5,1132,1.0080645161290325,0.7094509902231135
20211203,S92000003,3,546,135042,2,,1787,,163.69250724341634,,541,134137,5,905,0.9157509157509156,0.6701618755646391
20211203,S92000003,4,569,138994,3,,1562,,140.14486421111093,,569,138160,0,834,0,0.6000259003985784
20211203,S92000003,5,558,137879,0,,1290,,117.99625887830378,,550,137149,8,730,1.4336917562724014,0.5294497349124957
20211204,S92000003,1,410,175716,3,,2773,,256.11257500736565,,405,174204,5,1512,1.2195121951219512,0.860479409956976
20211204,S92000003,2,368,159928,4,,2296,,211.85189559466164,,363,158791,5,1137,1.358695652173913,0.7109449252163473
20211204,S92000003,3,419,135461,1,,1788,,163.78410909414015,,411,134548,8,913,1.909307875894988,0.6739947291102236
20211204,S92000003,4,416,139410,2,,1564,,140.32430705901243,,411,138571,5,839,1.2019230769230769,0.6018219639911053
20211204,S92000003,5,527,138406,2,,1292,,118.1791988145492,,523,137672,4,734,0.7590132827324478,0.5303238298917677
20211205,S92000003,1,464,176180,0,,2773,,256.11257500736565,,453,174657,11,1523,2.3706896551724137,0.8644568055397889
20211205,S92000003,2,427,160355,3,,2299,,212.12870556277312,,414,159205,13,1150,3.0444964871194378,0.7171588039038383
20211205,S92000003,3,494,135955,1,,1789,,163.87571094486395,,486,135034,8,921,1.6194331983805668,0.677430031995881
20211205,S92000003,4,535,139945,2,,1566,,140.503749906914,,529,139100,6,845,1.1214953271028036,0.6038086391082211
20211205,S92000003,5,607,139013,2,,1294,,118.36213875079464,,600,138272,7,741,1.1532125205930808,0.5330436721745448
20211206,S92000003,1,730,176910,0,,2773,,256.11257500736565,,720,175377,10,1533,1.36986301369863,0.866542309648974
20211206,S92000003,2,712,161067,3,,2302,,212.40551553088463,,698,159903,14,1164,1.9662921348314608,0.7226806235914247
20211206,S92000003,3,708,136663,5,,1794,,164.3337201984829,,699,135733,9,930,1.271186440677966,0.6805060623577706
20211206,S92000003,4,804,140749,3,,1569,,140.77291417876637,,789,139889,15,860,1.8656716417910448,0.611016774541915
20211206,S92000003,5,863,139876,2,,1296,,118.54507868704007,,855,139127,8,749,0.9269988412514484,0.5354742772169636
20211207,S92000003,1,687,177597,6,,2779,,256.66673131823626,,669,176046,18,1551,2.620087336244542,0.8733255629318063
20211207,S92000003,2,749,161816,7,,2309,,213.0514054564781,,727,160630,22,1186,2.937249666221629,0.7329312305334454
20211207,S92000003,3,728,137391,2,,1796,,164.51692389993048,,707,136440,21,951,2.8846153846153846,0.692185077625172
20211207,S92000003,4,825,141574,3,,1572,,141.04207845061867,,811,140700,14,874,1.696969696969697,0.6173449927246528
20211207,S92000003,5,820,140696,0,,1296,,118.54507868704007,,806,139933,14,763,1.7073170731707317,0.542303974526639
20211208,S92000003,1,726,178323,3,,2782,,256.9438094736716,,700,176746,26,1577,3.581267217630854,0.8843503081486964
20211208,S92000003,2,824,162640,1,,2310,,213.14367544584857,,804,161434,20,1206,2.4271844660194173,0.7415150024594196
20211208,S92000003,3,823,138214,3,,1799,,164.79172945210186,,813,137253,10,961,1.2150668286755772,0.695298594932496
20211208,S92000003,4,891,142465,1,,1573,,141.13179987456945,,871,141571,20,894,2.244668911335578,0.6275225493980978
20211208,S92000003,5,950,141646,2,,1298,,118.72801862328552,,934,140867,16,779,1.6842105263157894,0.5499625827767816
20211209,S92000003,1,758,179081,3,,2785,,257.22088762910687,,727,177473,31,1608,4.089709762532982,0.8979177020454431
20211209,S92000003,2,767,163407,1,,2311,,213.2359454352191,,748,162182,19,1225,2.4771838331160363,0.7496618871896553
20211209,S92000003,3,792,139006,0,,1799,,164.79172945210186,,772,138025,20,981,2.525252525252525,0.7057249327367164
20211209,S92000003,4,848,143313,3,,1576,,141.4009641464218,,831,142402,17,911,2.0047169811320753,0.6356715720137043
20211209,S92000003,5,902,142548,2,,1300,,118.91095855953095,,882,141749,20,799,2.2172949002217295,0.5605129500238516
20211210,S92000003,1,724,179805,2,,2787,,257.4056063993971,,709,178182,15,1623,2.0718232044198897,0.902644531575874
20211210,S92000003,2,755,164162,4,,2315,,213.6050253927011,,732,162914,23,1248,3.0463576158940397,0.760224656132357
20211210,S92000003,3,691,139697,1,,1800,,164.88333130282564,,676,138701,15,996,2.170767004341534,0.7129716457762156
20211210,S92000003,4,832,144145,1,,1577,,141.49068557037256,,814,143216,18,929,2.1634615384615383,0.6444899233410801
20211210,S92000003,5,798,143346,0,,1300,,118.91095855953095,,788,142537,10,809,1.2531328320802004,0.5643687302052377
20211211,S92000003,1,611,180416,3,,2790,,257.6826845548324,,588,178770,23,1646,3.7643207855973815,0.9123359347286272
20211211,S92000003,2,591,164753,1,,2316,,213.69729538207156,,572,163486,19,1267,3.214890016920474,0.7690300024885738
20211211,S92000003,3,591,140288,2,,1802,,165.06653500427322,,574,139275,17,1013,2.8764805414551606,0.7220859945255474
20211211,S92000003,4,743,144888,2,,1579,,141.6701284182741,,728,143944,15,944,2.018842530282638,0.6515377394953343
20211211,S92000003,5,780,144126,0,,1300,,118.91095855953095,,766,143303,14,823,1.794871794871795,0.5710281281656329
20211212,S92000003,1,605,181021,2,,2792,,257.8674033251226,,591,179361,14,1660,2.3140495867768593,0.9170206771590036
20211212,S92000003,2,587,165340,2,,2318,,213.88183536081257,,573,164059,14,1281,2.385008517887564,0.7747671464860287
20211212,S92000003,3,622,140910,0,,1802,,165.06653500427322,,601,139876,21,1034,3.3762057877813505,0.7338017174082748
20211212,S92000003,4,770,145658,2,,1581,,141.84957126617564,,750,144694,20,964,2.5974025974025974,0.6618242732977248
20211212,S92000003,5,830,144956,2,,1302,,119.09389849577636,,812,144115,18,841,2.1686746987951806,0.5801760534231077
20211213,S92000003,1,1074,182095,1,,2793,,257.9597627102677,,1026,180387,48,1708,4.4692737430167595,0.937971937724814
20211213,S92000003,2,1082,166422,0,,2318,,213.88183536081257,,1044,165103,38,1319,3.512014787430684,0.7925634831933278
20211213,S92000003,3,1035,141945,3,,1805,,165.3413405564446,,1006,140882,29,1063,2.8019323671497585,0.7488816090739371
20211213,S92000003,4,1215,146873,1,,1582,,141.93929269012642,,1180,145874,35,999,2.880658436213992,0.6801794747843375
20211213,S92000003,5,1362,146318,1,,1303,,119.1853684638991,,1324,145439,38,879,2.790014684287812,0.6007463196599188
20211214,S92000003,1,1193,183288,0,,2793,,257.9597627102677,,1114,181501,79,1787,6.621961441743504,0.9749683558116188
20211214,S92000003,2,1173,167595,2,,2320,,214.0663753395536,,1122,166225,51,1370,4.3478260869565215,0.8174468212058832
20211214,S92000003,3,1257,143202,0,,1805,,165.3413405564446,,1212,142094,45,1108,3.579952267303103,0.7737322104439882
20211214,S92000003,4,1399,148272,2,,1584,,142.11873553802798,,1332,147206,67,1066,4.789135096497498,0.7189489586705514
20211214,S92000003,5,1532,147850,3,,1306,,119.45977836826722,,1469,146908,63,942,4.1122715404699735,0.6371322286100778
20211215,S92000003,1,1274,184562,1,,2794,,258.0521220954128,,1210,182711,64,1851,5.023547880690738,1.0029150095902732
20211215,S92000003,2,1334,168929,2,,2322,,214.25091531829457,,1252,167477,82,1452,6.146926536731634,0.8595327030882797
20211215,S92000003,3,1286,144488,1,,1806,,165.4329424071684,,1217,143311,69,1177,5.36547433903577,0.8146005204584463
20211215,S92000003,4,1549,149821,1,,1585,,142.20845696197875,,1470,148676,79,1145,5.100064557779213,0.7642453327637647
20211215,S92000003,5,1761,149611,1,,1307,,119.55124833638996,,1685,148593,76,1018,4.315729699034639,0.6804312517127751
20211216,S92000003,1,1254,185816,1,,2795,,258.1444814805579,,1160,183871,94,1945,7.496012759170654,1.046734403926465
20211216,S92000003,2,1221,170150,2,,2324,,214.43545529703556,,1132,168609,89,1541,7.289107289107289,0.9056714663532176
20211216,S92000003,3,1215,145703,1,,1807,,165.5245442578922,,1161,144472,54,1231,4.444444444444445,0.8448693575286713
20211216,S92000003,4,1425,151246,2,,1587,,142.3878998098803,,1352,150028,73,1218,5.12280701754386,0.805310553667535
20211216,S92000003,5,1526,151137,1,,1308,,119.64271830451268,,1456,150049,70,1088,4.587155963302752,0.7198766681884647
20211217,S92000003,1,1117,186933,3,,2798,,258.42155963599316,,1054,184925,63,2008,5.640107430617726,1.0741816586691488
20211217,S92000003,2,1121,171271,1,,2325,,214.52772528640605,,1072,169681,49,1590,4.371097234611954,0.9283533114187458
20211217,S92000003,3,1019,146722,2,,1809,,165.70774795933977,,974,145446,45,1276,4.416094210009813,0.8696718965117706
20211217,S92000003,4,1273,152519,0,,1587,,142.3878998098803,,1221,151249,52,1270,4.08483896307934,0.8326831411168445
20211217,S92000003,5,1340,152477,0,,1308,,119.64271830451268,,1272,151321,68,1156,5.074626865671642,0.758147130386878
20211218,S92000003,1,961,187894,3,,2801,,258.6986377914285,,886,185811,75,2083,7.804370447450572,1.108603787241743
20211218,S92000003,2,959,172230,2,,2327,,214.712265265147,,914,170595,45,1635,4.692387904066736,0.9493119665563492
20211218,S92000003,3,942,147664,2,,1811,,165.89095166078735,,888,146334,54,1330,5.732484076433121,0.9006934662476975
20211218,S92000003,4,1039,153558,0,,1587,,142.3878998098803,,991,152240,48,1318,4.619826756496631,0.8583076101538181
20211218,S92000003,5,1296,153773,0,,1308,,119.64271830451268,,1232,152553,64,1220,4.938271604938271,0.7933772508827948
20211219,S92000003,1,984,188878,1,,2802,,258.79099717657357,,907,186718,77,2160,7.82520325203252,1.1435953366723492
20211219,S92000003,2,1007,173237,4,,2331,,215.08134522262904,,946,171541,61,1696,6.05759682224429,0.9790056396728182
20211219,S92000003,3,1055,148719,0,,1811,,165.89095166078735,,997,147331,58,1388,5.497630331753554,0.9333037473355792
20211219,S92000003,4,1243,154801,0,,1587,,142.3878998098803,,1180,153420,63,1381,5.068382944489139,0.8921131000445733
20211219,S92000003,5,1302,155075,2,,1310,,119.82565824075812,,1229,153782,73,1293,5.606758832565284,0.8337901015637594
20211220,S92000003,1,1657,190535,6,,2808,,259.34515348744424,,1523,188241,134,2294,8.086904043452021,1.20397827170861
20211220,S92000003,2,1580,174817,4,,2335,,215.450425180111,,1473,173014,107,1803,6.772151898734177,1.0313642265912355
20211220,S92000003,3,1625,150344,2,,1813,,166.07415536223493,,1547,148878,78,1466,4.8,0.975097110626297
20211220,S92000003,4,1824,156625,0,,1587,,142.3878998098803,,1720,155140,104,1485,5.701754385964913,0.9481245011971268
20211220,S92000003,5,1943,157018,0,,1310,,119.82565824075812,,1804,155586,139,1432,7.153885743695317,0.9119973506222216
20211221,S92000003,1,1986,192521,4,,2812,,259.7145910280246,,1789,190030,197,2491,9.919436052366564,1.293884822954379
20211221,S92000003,2,2064,176881,2,,2337,,215.63496515885203,,1907,174921,157,1960,7.606589147286821,1.1080896195747425
20211221,S92000003,3,1904,152248,0,,1813,,166.07415536223493,,1767,150645,137,1603,7.195378151260504,1.0528873942514845
20211221,S92000003,4,2173,158798,2,,1589,,142.56734265778186,,2042,157182,131,1616,6.028531983433042,1.0176450585019965
20211221,S92000003,5,2388,159406,1,,1311,,119.91712820888084,,2208,157794,180,1612,7.537688442211056,1.0112542815201435
20211222,S92000003,1,2337,194858,3,,2815,,259.9916691834599,,2061,192091,276,2767,11.810012836970476,1.420008416385265
20211222,S92000003,2,2343,179224,3,,2340,,215.9117751269635,,2125,177046,218,2178,9.304310712761415,1.2152390304869884
20211222,S92000003,3,2262,154510,1,,1814,,166.16575721295874,,2111,152756,151,1754,6.675508399646331,1.1352016050741052
20211222,S92000003,4,2337,161135,0,,1589,,142.56734265778186,,2160,159342,177,1793,7.573812580231065,1.1127315604927546
20211222,S92000003,5,2608,162014,0,,1311,,119.91712820888084,,2421,160215,187,1799,7.170245398773006,1.1103978668510128
20211223,S92000003,1,2601,197459,1,,2816,,260.084028568605,,2323,194414,278,3045,10.688196847366395,1.5420922824485084
20211223,S92000003,2,2367,181591,3,,2343,,216.188585095075,,2168,179214,199,2377,8.407266582171525,1.3089855774790602
20211223,S92000003,3,2331,156841,1,,1815,,166.25735906368251,,2147,154903,184,1938,7.893607893607894,1.2356462914671549
20211223,S92000003,4,2445,163580,0,,1589,,142.56734265778186,,2246,161588,199,1992,8.139059304703476,1.2177527815136324
20211223,S92000003,5,2649,164663,0,,1311,,119.91712820888084,,2423,162638,226,2025,8.531521328803322,1.2297844688849346
20211224,S92000003,1,1837,199296,1,,2817,,260.1763879537501,,1668,196082,169,3214,9.199782253674467,1.6126766217084136
20211224,S92000003,2,1870,183461,2,,2345,,216.37312507381597,,1706,180920,164,2541,8.770053475935828,1.3850355116346251
20211224,S92000003,3,1757,158598,1,,1816,,166.34896091440632,,1621,156524,136,2074,7.740466704610131,1.3077087983455025
20211224,S92000003,4,2071,165651,1,,1590,,142.65706408173264,,1940,163528,131,2123,6.325446644133269,1.2816101321452935
20211224,S92000003,5,2126,166789,0,,1311,,119.91712820888084,,1971,164609,155,2180,7.29068673565381,1.3070406321759829
20211225,S92000003,1,918,200214,0,,2817,,260.1763879537501,,839,196921,79,3293,8.60566448801743,1.6447401280629723
20211225,S92000003,2,952,184413,2,,2347,,216.55766505255696,,889,181809,63,2604,6.617647058823529,1.41204795757349
20211225,S92000003,3,862,159460,3,,1819,,166.6237664665777,,804,157328,58,2132,6.728538283062645,1.3370124169070614
20211225,S92000003,4,1043,166694,2,,1592,,142.83650692963417,,982,164510,61,2184,5.848513902205178,1.3101851296387392
20211225,S92000003,5,1068,167857,1,,1312,,120.00859817700352,,998,165607,70,2250,6.5543071161048685,1.3404266727035512
20211226,S92000003,1,1464,201678,1,,2818,,260.2687473388952,,1318,198239,146,3439,9.972677595628417,1.705193427146243
20211226,S92000003,2,1484,185897,0,,2347,,216.55766505255696,,1368,183177,116,2720,7.816711590296496,1.4631758446881875
20211226,S92000003,3,1321,160781,1,,1820,,166.71536831730148,,1240,158568,81,2213,6.131718395155185,1.3764064161810163
20211226,S92000003,4,1596,168290,0,,1592,,142.83650692963417,,1513,166023,83,2267,5.200501253132832,1.3470794461940698
20211226,S92000003,5,1592,169449,0,,1312,,120.00859817700352,,1508,167115,84,2334,5.276381909547739,1.3774055910627976
20211227,S92000003,1,3876,205554,3,,2821,,260.54582549433053,,3528,201767,348,3787,8.978328173374614,1.8423382663436372
