date,country,simd_quintile,daily_positive,cumulative_positive,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative,year,month,day,week,weekday,season
2021-12-31,S92000003,3,3504,180217,2,NA,1829,NA,167.5397849738156,NA,3204,176436,300,3781,8.561643835616438,2.0980262683320663,2021,12,31,53,Fri,winter
2021-12-31,S92000003,4,3626,188585,0,NA,1600,NA,143.55427832124036,NA,3357,184819,269,3766,7.418643132928847,1.996977490256383,2021,12,31,53,Fri,winter
2021-12-31,S92000003,5,3272,188410,4,NA,1323,NA,121.0147678263534,NA,3036,184721,236,3689,7.212713936430318,1.957964014648904,2021,12,31,53,Fri,winter
2022-01-01,S92000003,1,1488,225299,1,NA,2832,NA,261.5617787309266,NA,1338,219286,150,6013,10.080645161290322,2.6688977758445445,2022,1,1,1,Sat,winter
2022-01-01,S92000003,2,1557,208579,3,NA,2359,NA,217.66490492500296,NA,1423,203784,134,4795,8.606294155427104,2.298889149914421,2022,1,1,1,Sat,winter
2022-01-01,S92000003,3,1342,181559,1,NA,1830,NA,167.6313868245394,NA,1243,177679,99,3880,7.377049180327869,2.137046359585589,2022,1,1,1,Sat,winter
2022-01-01,S92000003,4,1466,190051,4,NA,1604,NA,143.9131640170435,NA,1367,186186,99,3865,6.753069577080491,2.0336646479102978,2022,1,1,1,Sat,winter
2022-01-01,S92000003,5,1481,189891,0,NA,1323,NA,121.0147678263534,NA,1390,186111,91,3780,6.144496961512491,1.9906156689890515,2022,1,1,1,Sat,winter
2022-01-02,S92000003,1,3239,228538,2,NA,2834,NA,261.7464975012169,NA,2861,222147,378,6391,11.670268601420192,2.7964714839545284,2022,1,2,1,Sun,winter
2022-01-02,S92000003,2,3175,211754,2,NA,2361,NA,217.84944490374397,NA,2857,206641,318,5113,10.015748031496065,2.4145942933781654,2022,1,2,1,Sun,winter
2022-01-02,S92000003,3,2887,184446,2,NA,1832,NA,167.814590525987,NA,2645,180324,242,4122,8.382403879459646,2.234800429393969,2022,1,2,1,Sun,winter
2022-01-02,S92000003,4,3327,193378,2,NA,1606,NA,144.09260686494503,NA,3065,189251,262,4127,7.874962428614367,2.1341621073751926,2022,1,2,1,Sun,winter
2022-01-02,S92000003,5,3008,192899,0,NA,1323,NA,121.0147678263534,NA,2821,188932,187,3967,6.216755319148936,2.0565166226885574,2022,1,2,1,Sun,winter
2022-01-03,S92000003,1,4210,232748,1,NA,2835,NA,261.83885688636195,NA,3711,225858,499,6890,11.852731591448933,2.9602832247752935,2022,1,3,1,Mon,winter
2022-01-03,S92000003,2,4137,215891,1,NA,2362,NA,217.9417148931145,NA,3769,210410,368,5481,8.895334783659656,2.538781144188502,2022,1,3,1,Mon,winter
2022-01-03,S92000003,3,3513,187959,2,NA,1834,NA,167.99779422743455,NA,3219,183543,294,4416,8.368915456874467,2.3494485499497233,2022,1,3,1,Mon,winter
2022-01-03,S92000003,4,3994,197372,2,NA,1608,NA,144.27204971284658,NA,3672,192923,322,4449,8.062093139709564,2.2541191253065276,2022,1,3,1,Mon,winter
2022-01-03,S92000003,5,3638,196537,1,NA,1324,NA,121.10623779447614,NA,3351,192283,287,4254,7.8889499725123695,2.1644779354523576,2022,1,3,1,Mon,winter
2022-01-04,S92000003,1,4493,237241,4,NA,2839,NA,262.20829442694236,NA,3919,229777,574,7464,12.775428444246606,3.1461678209078534,2022,1,4,1,Tue,winter
2022-01-04,S92000003,2,4270,220161,4,NA,2366,NA,218.31079485059644,NA,3815,214225,455,5936,10.655737704918034,2.69620868364515,2022,1,4,1,Tue,winter
2022-01-04,S92000003,3,3582,191541,4,NA,1838,NA,168.36420163032977,NA,3245,186788,337,4753,9.408151870463428,2.481453057047838,2022,1,4,1,Tue,winter
2022-01-04,S92000003,4,3861,201233,4,NA,1612,NA,144.6309354086497,NA,3524,196447,337,4786,8.728308728308729,2.378337549010351,2022,1,4,1,Tue,winter
2022-01-04,S92000003,5,3624,200161,4,NA,1328,NA,121.472117666967,NA,3336,195619,288,4542,7.947019867549669,2.2691733154810376,2022,1,4,1,Tue,winter
2022-01-05,S92000003,1,5164,242405,5,NA,2844,NA,262.67009135266784,NA,4579,234356,585,8049,11.32842757552285,3.320476062787484,2022,1,5,1,Wed,winter
2022-01-05,S92000003,2,4822,224983,2,NA,2368,NA,218.4953348293374,NA,4366,218591,456,6392,9.456656988801328,2.8411035500460033,2022,1,5,1,Wed,winter
2022-01-05,S92000003,3,4459,196000,0,NA,1838,NA,168.36420163032977,NA,4116,190904,343,5096,7.6923076923076925,2.6,2022,1,5,1,Wed,winter
2022-01-05,S92000003,4,4184,205417,2,NA,1614,NA,144.81037825655122,NA,3879,200326,305,5091,7.289674952198853,2.4783732602462307,2022,1,5,1,Wed,winter
2022-01-05,S92000003,5,3899,204060,1,NA,1329,NA,121.5635876350897,NA,3628,199247,271,4813,6.9505001282380094,2.3586200137214544,2022,1,5,1,Wed,winter
2022-01-06,S92000003,1,3298,245703,4,NA,2848,NA,263.03952889324825,NA,2986,237342,312,8361,9.460278956943602,3.402888853615951,2022,1,6,1,Thu,winter
2022-01-06,S92000003,2,3024,228007,2,NA,2370,NA,218.6798748080784,NA,2734,221325,290,6682,9.58994708994709,2.9306117794629114,2022,1,6,1,Thu,winter
2022-01-06,S92000003,3,2534,198534,3,NA,1841,NA,168.6390071825011,NA,2319,193223,215,5311,8.484609313338595,2.675108545639538,2022,1,6,1,Thu,winter
2022-01-06,S92000003,4,2594,208011,5,NA,1619,NA,145.2589853763051,NA,2413,202739,181,5272,6.977640709329221,2.5344813495440146,2022,1,6,1,Thu,winter
2022-01-06,S92000003,5,2389,206449,4,NA,1333,NA,121.92946750758055,NA,2225,201472,164,4977,6.864796986186689,2.4107648862430917,2022,1,6,1,Thu,winter
2022-01-07,S92000003,1,2111,247814,3,NA,2851,NA,263.3166070486836,NA,1892,239234,219,8580,10.374230222643297,3.46227412494855,2022,1,7,1,Fri,winter
2022-01-07,S92000003,2,2030,230037,1,NA,2371,NA,218.77214479744893,NA,1845,223170,185,6867,9.113300492610838,2.9851719505992516,2022,1,7,1,Fri,winter
2022-01-07,S92000003,3,1689,200223,3,NA,1844,NA,168.9138127346725,NA,1573,194796,116,5427,6.867969212551806,2.710477817233784,2022,1,7,1,Fri,winter
2022-01-07,S92000003,4,1690,209701,2,NA,1621,NA,145.43842822420666,NA,1576,204315,114,5386,6.745562130177515,2.5684188439730855,2022,1,7,1,Fri,winter
2022-01-07,S92000003,5,1586,208035,2,NA,1335,NA,122.11240744382602,NA,1474,202946,112,5089,7.061790668348046,2.4462229913235753,2022,1,7,1,Fri,winter
2022-01-08,S92000003,1,1624,249438,6,NA,2857,NA,263.87076335955413,NA,1441,240675,183,8763,11.26847290640394,3.513097443051981,2022,1,8,2,Sat,winter
2022-01-08,S92000003,2,1586,231623,1,NA,2372,NA,218.86441478681945,NA,1454,224624,132,6999,8.32282471626734,3.0217206408689985,2022,1,8,2,Sat,winter
2022-01-08,S92000003,3,1369,201592,5,NA,1849,NA,169.37182198829146,NA,1255,196051,114,5541,8.327246165084002,2.7486209770228975,2022,1,8,2,Sat,winter
2022-01-08,S92000003,4,1381,211082,1,NA,1622,NA,145.52814964815744,NA,1282,205597,99,5485,7.168718320057929,2.598516216446689,2022,1,8,2,Sat,winter
2022-01-08,S92000003,5,1291,209326,3,NA,1338,NA,122.38681734819416,NA,1217,204163,74,5163,5.731990704879938,2.466487679504696,2022,1,8,2,Sat,winter
2022-01-09,S92000003,1,1685,251123,3,NA,2860,NA,264.14784151498947,NA,1524,242199,161,8924,9.554896142433234,3.553637062316076,2022,1,9,2,Sun,winter
2022-01-09,S92000003,2,1599,233222,3,NA,2375,NA,219.1412247549309,NA,1456,226080,143,7142,8.94308943089431,3.062318306163226,2022,1,9,2,Sun,winter
2022-01-09,S92000003,3,1409,203001,4,NA,1853,NA,169.73822939118662,NA,1331,197382,78,5619,5.53584102200142,2.7679666602627573,2022,1,9,2,Sun,winter
2022-01-09,S92000003,4,1522,212604,3,NA,1625,NA,145.79731392000977,NA,1420,207017,102,5587,6.701708278580814,2.6278903501345225,2022,1,9,2,Sun,winter
2022-01-09,S92000003,5,1445,210771,6,NA,1344,NA,122.93563715693044,NA,1364,205527,81,5244,5.6055363321799305,2.488008312338984,2022,1,9,2,Sun,winter
2022-01-10,S92000003,1,2290,253413,7,NA,2867,NA,264.7943572110052,NA,2028,244227,262,9186,11.441048034934498,3.6249126919297745,2022,1,10,2,Mon,winter
2022-01-10,S92000003,2,2069,235291,7,NA,2382,NA,219.7871146805244,NA,1892,227972,177,7319,8.554857419043016,3.110616215664858,2022,1,10,2,Mon,winter
2022-01-10,S92000003,3,1718,204719,4,NA,1857,NA,170.10463679408178,NA,1592,198974,126,5745,7.334109429569266,2.806285689164171,2022,1,10,2,Mon,winter
2022-01-10,S92000003,4,1715,214319,2,NA,1627,NA,145.97675676791133,NA,1613,208630,102,5689,5.947521865889213,2.654454341425632,2022,1,10,2,Mon,winter
2022-01-10,S92000003,5,1590,212361,0,NA,1344,NA,122.93563715693044,NA,1490,207017,100,5344,6.289308176100629,2.516469596583177,2022,1,10,2,Mon,winter
2022-01-11,S92000003,1,1857,255270,4,NA,2871,NA,265.16379475158556,NA,1629,245856,228,9414,12.277867528271406,3.687859913033259,2022,1,11,2,Tue,winter
2022-01-11,S92000003,2,1813,237104,4,NA,2386,NA,220.15619463800635,NA,1647,229619,166,7485,9.156094870380583,3.1568425669748295,2022,1,11,2,Tue,winter
2022-01-11,S92000003,3,1593,206312,5,NA,1862,NA,170.56264604770075,NA,1492,200466,101,5846,6.340238543628375,2.8335724533715925,2022,1,11,2,Tue,winter
2022-01-11,S92000003,4,1632,215951,0,NA,1627,NA,145.97675676791133,NA,1522,210152,110,5799,6.740196078431373,2.685331394621928,2022,1,11,2,Tue,winter
2022-01-11,S92000003,5,1388,213749,3,NA,1347,NA,123.2100470612986,NA,1309,208326,79,5423,5.69164265129683,2.5370878928088554,2022,1,11,2,Tue,winter
2022-01-12,S92000003,1,1708,256978,4,NA,2875,NA,265.53323229216596,NA,1536,247392,172,9586,10.070257611241216,3.7302804131092935,2022,1,12,2,Wed,winter
2022-01-12,S92000003,2,1688,238792,6,NA,2392,NA,220.70981457422937,NA,1551,231170,137,7622,8.116113744075829,3.191899226104727,2022,1,12,2,Wed,winter
2022-01-12,S92000003,3,1414,207726,1,NA,1863,NA,170.65424789842453,NA,1309,201775,105,5951,7.425742574257426,2.864831556954835,2022,1,12,2,Wed,winter
2022-01-12,S92000003,4,1468,217419,4,NA,1631,NA,146.3356424637144,NA,1377,211529,91,5890,6.198910081743869,2.7090548664100194,2022,1,12,2,Wed,winter
2022-01-12,S92000003,5,1369,215118,3,NA,1350,NA,123.48445696566677,NA,1302,209628,67,5490,4.894083272461651,2.5520876914065767,2022,1,12,2,Wed,winter
2022-01-13,S92000003,1,1664,258642,8,NA,2883,NA,266.2721073733268,NA,1505,248897,159,9745,9.555288461538462,3.7677562035554937,2022,1,13,2,Thu,winter
2022-01-13,S92000003,2,1507,240299,6,NA,2398,NA,221.26343451045233,NA,1397,232567,110,7732,7.299270072992701,3.217658001073662,2022,1,13,2,Thu,winter
2022-01-13,S92000003,3,1374,209100,4,NA,1867,NA,171.0206553013197,NA,1292,203067,82,6033,5.967976710334789,2.885222381635581,2022,1,13,2,Thu,winter
2022-01-13,S92000003,4,1401,218820,7,NA,1638,NA,146.96369243136982,NA,1315,212844,86,5976,6.138472519628836,2.73101179051275,2022,1,13,2,Thu,winter
2022-01-13,S92000003,5,1326,216444,6,NA,1356,NA,124.03327677440303,NA,1240,210868,86,5576,6.4856711915535445,2.576185988061577,2022,1,13,2,Thu,winter
2022-01-14,S92000003,1,1441,260083,6,NA,2889,NA,266.8262636841974,NA,1276,250173,165,9910,11.450381679389311,3.8103220894868177,2022,1,14,2,Fri,winter
2022-01-14,S92000003,2,1358,241657,2,NA,2400,NA,221.44797448919337,NA,1255,233822,103,7835,7.584683357879234,3.24219865346338,2022,1,14,2,Fri,winter
2022-01-14,S92000003,3,1161,210261,4,NA,1871,NA,171.38706270421488,NA,1089,204156,72,6105,6.2015503875969,2.9035341789490205,2022,1,14,2,Fri,winter
2022-01-14,S92000003,4,1269,220089,5,NA,1643,NA,147.41229955112374,NA,1206,214050,63,6039,4.964539007092198,2.743889971784142,2022,1,14,2,Fri,winter
2022-01-14,S92000003,5,1263,217707,4,NA,1360,NA,124.39915664689391,NA,1190,212058,73,5649,5.779889152810768,2.5947718722870645,2022,1,14,2,Fri,winter
2022-01-15,S92000003,1,1292,261375,4,NA,2893,NA,267.1957012247778,NA,1145,251318,147,10057,11.377708978328174,3.8477283596365375,2022,1,15,3,Sat,winter
2022-01-15,S92000003,2,1126,242783,7,NA,2407,NA,222.0938644147868,NA,1034,234856,92,7927,8.170515097690942,3.265055625805761,2022,1,15,3,Sat,winter
2022-01-15,S92000003,3,997,211258,6,NA,1877,NA,171.93667380855763,NA,942,205098,55,6160,5.516549648946841,2.915865908036619,2022,1,15,3,Sat,winter
2022-01-15,S92000003,4,1185,221274,4,NA,1647,NA,147.77118524692682,NA,1102,215152,83,6122,7.0042194092827,2.766705532507208,2022,1,15,3,Sat,winter
2022-01-15,S92000003,5,1197,218904,5,NA,1365,NA,124.85650648750747,NA,1123,213181,74,5723,6.182121971595656,2.6143880422468295,2022,1,15,3,Sat,winter
2022-01-16,S92000003,1,1454,262829,9,NA,2902,NA,268.02693569108374,NA,1314,252632,140,10197,9.628610729023384,3.8797088601333942,2022,1,16,3,Sun,winter
2022-01-16,S92000003,2,1332,244115,2,NA,2409,NA,222.2784043935278,NA,1217,236073,115,8042,8.633633633633634,3.2943489748684023,2022,1,16,3,Sun,winter
2022-01-16,S92000003,3,1319,212577,8,NA,1885,NA,172.66948861434798,NA,1227,206325,92,6252,6.974981046247157,2.9410519482352275,2022,1,16,3,Sun,winter
2022-01-16,S92000003,4,1513,222787,1,NA,1648,NA,147.8609066708776,NA,1443,216595,70,6192,4.626569729015202,2.7793363167509773,2022,1,16,3,Sun,winter
2022-01-16,S92000003,5,1462,220366,3,NA,1368,NA,125.13091639187564,NA,1366,214547,96,5819,6.566347469220246,2.640606990189049,2022,1,16,3,Sun,winter
2022-01-17,S92000003,1,2002,264831,5,NA,2907,NA,268.4887326168092,NA,1782,254414,220,10417,10.989010989010987,3.9334518995132743,2022,1,17,3,Mon,winter
2022-01-17,S92000003,2,1828,245943,3,NA,2412,NA,222.55521436163932,NA,1674,237747,154,8196,8.424507658643327,3.3324794769519768,2022,1,17,3,Mon,winter
2022-01-17,S92000003,3,1735,214312,5,NA,1890,NA,173.12749786796692,NA,1608,207933,127,6379,7.319884726224784,2.976501549143305,2022,1,17,3,Mon,winter
2022-01-17,S92000003,4,1882,224669,4,NA,1652,NA,148.21979236668068,NA,1742,218337,140,6332,7.438894792773645,2.8183683552247976,2022,1,17,3,Mon,winter
2022-01-17,S92000003,5,1714,222080,2,NA,1370,NA,125.31385632812108,NA,1597,216144,117,5936,6.826137689614936,2.6729106628242074,2022,1,17,3,Mon,winter
2022-01-18,S92000003,1,1868,266699,8,NA,2915,NA,269.22760769797003,NA,1679,256093,189,10606,10.117773019271947,3.9767678169022007,2022,1,18,3,Tue,winter
2022-01-18,S92000003,2,1814,247757,1,NA,2413,NA,222.6474843510098,NA,1659,239406,155,8351,8.54465270121279,3.370641394592282,2022,1,18,3,Tue,winter
2022-01-18,S92000003,3,1602,215914,5,NA,1895,NA,173.5855071215859,NA,1477,209410,125,6504,7.802746566791511,3.0123104569411896,2022,1,18,3,Tue,winter
2022-01-18,S92000003,4,1572,226241,2,NA,1654,NA,148.39923521458223,NA,1466,219803,106,6438,6.743002544529262,2.845638058530505,2022,1,18,3,Tue,winter
2022-01-18,S92000003,5,1656,223736,2,NA,1372,NA,125.4967962643665,NA,1547,217691,109,6045,6.582125603864735,2.7018450316444382,2022,1,18,3,Tue,winter
2022-01-19,S92000003,1,1569,268268,5,NA,2920,NA,269.6894046236955,NA,1410,257503,159,10765,10.133843212237094,4.01277826650961,2022,1,19,3,Wed,winter
2022-01-19,S92000003,2,1588,249345,7,NA,2420,NA,223.29337427660332,NA,1433,240839,155,8506,9.760705289672543,3.4113377047865407,2022,1,19,3,Wed,winter
2022-01-19,S92000003,3,1456,217370,6,NA,1901,NA,174.13511822592864,NA,1337,210747,119,6623,8.173076923076923,3.046878594102222,2022,1,19,3,Wed,winter
2022-01-19,S92000003,4,1596,227837,4,NA,1658,NA,148.75812091038534,NA,1487,221290,109,6547,6.829573934837093,2.8735455610809484,2022,1,19,3,Wed,winter
2022-01-19,S92000003,5,1672,225408,3,NA,1375,NA,125.77120616873464,NA,1579,219270,93,6138,5.562200956937799,2.723062180579217,2022,1,19,3,Wed,winter
2022-01-20,S92000003,1,1452,269720,7,NA,2927,NA,270.33592031971125,NA,1308,258811,144,10909,9.917355371900827,4.044564733798013,2022,1,20,3,Thu,winter
2022-01-20,S92000003,2,1407,250752,3,NA,2423,NA,223.57018424471477,NA,1293,242132,114,8620,8.102345415778252,3.437659520163349,2022,1,20,3,Thu,winter
2022-01-20,S92000003,3,1291,218661,5,NA,1906,NA,174.5931274795476,NA,1205,211952,86,6709,6.661502711076685,3.0682197556948885,2022,1,20,3,Thu,winter
2022-01-20,S92000003,4,1507,229344,3,NA,1661,NA,149.02728518223768,NA,1408,222698,99,6646,6.569343065693431,2.8978303334728617,2022,1,20,3,Thu,winter
2022-01-20,S92000003,5,1418,226826,1,NA,1376,NA,125.86267613685736,NA,1343,220613,75,6213,5.289139633286319,2.7391039827885693,2022,1,20,3,Thu,winter
2022-01-21,S92000003,1,1397,271117,8,NA,2935,NA,271.07479540087206,NA,1272,260083,125,11034,8.94774516821761,4.069829630749824,2022,1,21,3,Fri,winter
2022-01-21,S92000003,2,1266,252018,3,NA,2426,NA,223.84699421282627,NA,1158,243290,108,8728,8.530805687203792,3.4632446888714297,2022,1,21,3,Fri,winter
2022-01-21,S92000003,3,1200,219861,8,NA,1914,NA,175.32594228533793,NA,1128,213080,72,6781,6,3.0842213944264785,2022,1,21,3,Fri,winter
2022-01-21,S92000003,4,1405,230749,3,NA,1664,NA,149.29644945409,NA,1318,224016,87,6733,6.192170818505338,2.917889134947497,2022,1,21,3,Fri,winter
2022-01-21,S92000003,5,1388,228214,1,NA,1377,NA,125.95414610498008,NA,1308,221921,80,6293,5.763688760806916,2.757499539905527,2022,1,21,3,Fri,winter
2022-01-22,S92000003,1,1178,272295,4,NA,2939,NA,271.44423294145247,NA,1064,261147,114,11148,9.67741935483871,4.094089131273067,2022,1,22,4,Sat,winter
2022-01-22,S92000003,2,1107,253125,4,NA,2430,NA,224.21607417030827,NA,1019,244309,88,8816,7.949412827461608,3.4828641975308643,2022,1,22,4,Sat,winter
2022-01-22,S92000003,3,1148,221009,2,NA,1916,NA,175.5091459867855,NA,1078,214158,70,6851,6.097560975609756,3.0998737607970717,2022,1,22,4,Sat,winter
2022-01-22,S92000003,4,1321,232070,2,NA,1666,NA,149.47589230199154,NA,1225,225241,96,6829,7.267221801665405,2.9426466152454003,2022,1,22,4,Sat,winter
2022-01-22,S92000003,5,1361,229575,2,NA,1379,NA,126.1370860412255,NA,1290,223211,71,6364,5.216752387950037,2.7720788413372537,2022,1,22,4,Sat,winter
2022-01-23,S92000003,1,1334,273629,4,NA,2943,NA,271.8136704820329,NA,1190,262337,144,11292,10.794602698650674,4.126755570498741,2022,1,23,4,Sun,winter
2022-01-23,S92000003,2,1400,254525,3,NA,2433,NA,224.49288413841973,NA,1272,245581,128,8944,9.142857142857142,3.5139966604459287,2022,1,23,4,Sun,winter
2022-01-23,S92000003,3,1409,222418,3,NA,1919,NA,175.7839515389569,NA,1308,215466,101,6952,7.168204400283889,3.125646305604762,2022,1,23,4,Sun,winter
2022-01-23,S92000003,4,1593,233663,6,NA,1672,NA,150.0142208456962,NA,1480,226721,113,6942,7.09353421217828,2.970945335804128,2022,1,23,4,Sun,winter
2022-01-23,S92000003,5,1622,231197,5,NA,1384,NA,126.5944358818391,NA,1510,224721,112,6476,6.905055487053021,2.8010744084049533,2022,1,23,4,Sun,winter
2022-01-24,S92000003,1,1855,275484,5,NA,2948,NA,272.27546740775836,NA,1677,264014,178,11470,9.595687331536388,4.163581188018179,2022,1,24,4,Mon,winter
2022-01-24,S92000003,2,1814,256339,4,NA,2437,NA,224.86196409590175,NA,1633,247214,181,9125,9.977949283351707,3.5597392515380024,2022,1,24,4,Mon,winter
2022-01-24,S92000003,3,1776,224194,5,NA,1924,NA,176.24196079257584,NA,1654,217120,122,7074,6.86936936936937,3.1553029965119497,2022,1,24,4,Mon,winter
2022-01-24,S92000003,4,2004,235667,2,NA,1674,NA,150.19366369359776,NA,1863,228584,141,7083,7.0359281437125745,3.005512014834491,2022,1,24,4,Mon,winter
2022-01-24,S92000003,5,2019,233216,2,NA,1386,NA,126.77737581808452,NA,1904,226625,115,6591,5.6958890539871225,2.826135428100988,2022,1,24,4,Mon,winter
2022-01-25,S92000003,1,1688,277172,7,NA,2955,NA,272.9219831037741,NA,1513,265527,175,11645,10.367298578199051,4.201362330971382,2022,1,25,4,Tue,winter
2022-01-25,S92000003,2,1573,257912,5,NA,2442,NA,225.32331404275425,NA,1425,248639,148,9273,9.408773045136682,3.5954123887217344,2022,1,25,4,Tue,winter
2022-01-25,S92000003,3,1611,225805,2,NA,1926,NA,176.42516449402345,NA,1507,218627,104,7178,6.455617628801987,3.1788490068864728,2022,1,25,4,Tue,winter
2022-01-25,S92000003,4,1774,237441,4,NA,1678,NA,150.55254938940087,NA,1656,230240,118,7201,6.6516347237880495,3.0327533997919485,2022,1,25,4,Tue,winter
2022-01-25,S92000003,5,1804,235020,1,NA,1387,NA,126.86884578620725,NA,1677,228302,127,6718,7.039911308203991,2.8584801293506934,2022,1,25,4,Tue,winter
2022-01-26,S92000003,1,1576,278748,0,NA,2955,NA,272.9219831037741,NA,1435,266962,141,11786,8.946700507614214,4.228191771779528,2022,1,26,4,Wed,winter
2022-01-26,S92000003,2,1573,259485,3,NA,2445,NA,225.6001240108657,NA,1418,250057,155,9428,9.853782581055308,3.633350675376226,2022,1,26,4,Wed,winter
2022-01-26,S92000003,3,1500,227305,5,NA,1931,NA,176.8831737476424,NA,1379,220006,121,7299,8.066666666666666,3.211104023228702,2022,1,26,4,Wed,winter
2022-01-26,S92000003,4,1748,239189,5,NA,1683,NA,151.00115650915473,NA,1653,231893,95,7296,5.434782608695652,3.0503074974183595,2022,1,26,4,Wed,winter
2022-01-26,S92000003,5,1781,236801,1,NA,1388,NA,126.96031575432995,NA,1665,229967,116,6834,6.513194834362718,2.8859675423667976,2022,1,26,4,Wed,winter
2022-01-27,S92000003,1,1484,280232,7,NA,2962,NA,273.5684987997898,NA,1366,268328,118,11904,7.951482479784366,4.247908875503154,2022,1,27,4,Thu,winter
2022-01-27,S92000003,2,1361,260846,1,NA,2446,NA,225.69239400023625,NA,1211,251268,150,9578,11.021307861866276,3.671898361485321,2022,1,27,4,Thu,winter
2022-01-27,S92000003,3,1233,228538,7,NA,1938,NA,177.52438670270894,NA,1140,221146,93,7392,7.542579075425791,3.234473041682346,2022,1,27,4,Thu,winter
2022-01-27,S92000003,4,1519,240708,2,NA,1685,NA,151.18059935705628,NA,1414,233307,105,7401,6.912442396313364,3.074679694900045,2022,1,27,4,Thu,winter
2022-01-27,S92000003,5,1506,238307,4,NA,1392,NA,127.32619562682082,NA,1398,231365,108,6942,7.171314741035856,2.913049134100131,2022,1,27,4,Thu,winter
2022-01-28,S92000003,1,1219,281451,4,NA,2966,NA,273.9379363403702,NA,1094,269422,125,12029,10.25430680885972,4.273923347225627,2022,1,28,4,Fri,winter
2022-01-28,S92000003,2,1241,262087,4,NA,2450,NA,226.0614739577182,NA,1129,252397,112,9690,9.02497985495568,3.697245571127145,2022,1,28,4,Fri,winter
2022-01-28,S92000003,3,1225,229763,5,NA,1943,NA,177.98239595632788,NA,1156,222302,69,7461,5.63265306122449,3.2472591322362607,2022,1,28,4,Fri,winter
2022-01-28,S92000003,4,1384,242092,3,NA,1688,NA,151.44976362890858,NA,1302,234609,82,7483,5.92485549132948,3.090973679427655,2022,1,28,4,Fri,winter
2022-01-28,S92000003,5,1527,239834,6,NA,1398,NA,127.87501543555712,NA,1423,232788,104,7046,6.810740013097577,2.9378653568718365,2022,1,28,4,Fri,winter
2022-01-29,S92000003,1,987,282438,4,NA,2970,NA,274.3073738809506,NA,908,270330,79,12108,8.00405268490375,4.286958553735687,2022,1,29,5,Sat,winter
2022-01-29,S92000003,2,1003,263090,2,NA,2452,NA,226.2460139364592,NA,911,253308,92,9782,9.172482552342972,3.7181192747728913,2022,1,29,5,Sat,winter
2022-01-29,S92000003,3,1013,230776,5,NA,1948,NA,178.44040520994687,NA,938,223240,75,7536,7.403751233958539,3.2655042118764515,2022,1,29,5,Sat,winter
2022-01-29,S92000003,4,1200,243292,3,NA,1691,NA,151.71892790076092,NA,1121,235730,79,7562,6.583333333333333,3.108199200960163,2022,1,29,5,Sat,winter
2022-01-29,S92000003,5,1289,241123,2,NA,1400,NA,128.05795537180254,NA,1194,233982,95,7141,7.370054305663305,2.961559038333133,2022,1,29,5,Sat,winter
2022-01-30,S92000003,1,1142,283580,5,NA,2975,NA,274.76917080667613,NA,1031,271361,111,12219,9.719789842381786,4.30883701248325,2022,1,30,5,Sun,winter
2022-01-30,S92000003,2,1304,264394,2,NA,2454,NA,226.4305539152002,NA,1178,254486,126,9908,9.662576687116564,3.747437536404003,2022,1,30,5,Sun,winter
2022-01-30,S92000003,3,1289,232065,3,NA,1951,NA,178.71521076211823,NA,1182,224422,107,7643,8.30100853374709,3.293473811216685,2022,1,30,5,Sun,winter
2022-01-30,S92000003,4,1470,244762,3,NA,1694,NA,151.98809217261325,NA,1377,237107,93,7655,6.326530612244898,3.1275279659424258,2022,1,30,5,Sun,winter
2022-01-30,S92000003,5,1753,242876,2,NA,1402,NA,128.24089530804798,NA,1631,235613,122,7263,6.959498003422704,2.9904148619048403,2022,1,30,5,Sun,winter
2022-01-31,S92000003,1,1660,285240,4,NA,2979,NA,275.1386083472565,NA,1455,272816,205,12424,12.349397590361448,4.355630346374983,2022,1,31,5,Mon,winter
2022-01-31,S92000003,2,1743,266137,4,NA,2458,NA,226.79963387268216,NA,1581,256067,162,10070,9.294320137693632,3.7837655042327825,2022,1,31,5,Mon,winter
2022-01-31,S92000003,3,1617,233682,1,NA,1952,NA,178.80681261284204,NA,1475,225897,142,7785,8.78169449598021,3.331450432639228,2022,1,31,5,Mon,winter
2022-01-31,S92000003,4,1773,246535,3,NA,1697,NA,152.25725644446558,NA,1635,238742,138,7793,7.783417935702199,3.1610116210680026,2022,1,31,5,Mon,winter
2022-01-31,S92000003,5,2123,244999,2,NA,1404,NA,128.42383524429343,NA,1963,237576,160,7423,7.53650494583137,3.029808284931775,2022,1,31,5,Mon,winter
2022-02-01,S92000003,1,1444,286684,2,NA,2981,NA,275.3233271175467,NA,1293,274109,151,12575,10.457063711911358,4.386362685046951,2022,2,1,5,Tue,winter
2022-02-01,S92000003,2,1525,267662,5,NA,2463,NA,227.26098381953463,NA,1372,257439,153,10223,10.0327868852459,3.819369204444411,2022,2,1,5,Tue,winter
2022-02-01,S92000003,3,1511,235193,12,NA,1964,NA,179.90603482152753,NA,1394,227291,117,7902,7.743216412971542,3.359793871416241,2022,2,1,5,Tue,winter
2022-02-01,S92000003,4,1864,248399,2,NA,1699,NA,152.43669929236714,NA,1719,240461,145,7938,7.778969957081545,3.1956650389091745,2022,2,1,5,Tue,winter
